ResponseID,PROLIFIC_PID,ptp.race,open.16
R_1i3yW64HaJRPLP9,593ab35d51244c00013dcb69,white,"Using ethnicity or any particular social factor as a consideration among criteria makes perfect sense. At the very least it allows for people to be paying attention to issues of diversity around them, and makes it part of the conversation."
R_2du4Ph7EsfULhBv,5f0f2b910878f008d35925cb,white,I did not support this measure because these are not factors that should affect who is the best candidate for a job.
R_r9gB79oM8ThgVMZ,5f5a0362c090eb032eb4ae8f,white,"I support this because it will bring equality to all groups in the society. It will help to bridge the gaps that exist between certain race, sex, color, ethnicity etc when it comes to employment, education etc."
R_2v2HK1vzFbZRMKl,5f7628508e623209346a3066,white,they are good i think.they are very helpful.
R_0ujx8HITOmwqifn,5ed9392efca3940f082484cf,white,I believe that we need to ensure our workforce is more diverse and affirmative action is currently the best way to do this.
R_1EiHr0M8nxmjYbc,5f47cce43d27dd0c287d3f96,white,Because it permits decision makings 
R_vf1YIE5hPF4PkCB,5f7029a147315c000c3347a6,white,I support Prop 16 because it allows minority groups a better chance at being able to acquire job positions.
R_3hxRSNgJ8k7FwA9,5f54c5014f8d2d82db87d0c2,white,This will give chance to all.
R_3m1NWuwlPQnwx5Q,5f78d4b2fb2b4b4b2b0e3af1,white,I don't think I support certain things because of thinking different from those of others.
R_2ZCEUmf4XhO3PYG,5bdd368719b9ba000157fb12,white,Minorities already have enough trouble getting hired. This would make things ten times worse for us.
R_24FXAOLh8tWxRZJ,5e5593e29a302e59cb575f46,white,I do not think it is right that any of those factors should be considered when it comes to government period. I just hope my understanding is correctly correlating to how I feel.
R_032edg1qTVEyuAN,5f417c68f81466334881ed0c,white,i support diversity as a factor in publicly.
R_1i3eydS6sFjJLD6,5f5cd3d605e4674df915ef5e,white,Diversity inclusion somewhat has a negative effect in the society as most of the racial minorities devalue the society culture and beliefs.
R_VJtlmdkIqxBWqWt,5c7c1f95e926fc00160b4b45,white,we should not decide by what color or nationality is because we need to have who is best qualified
R_5bRJ21konFfFX9f,5f7779300a7c7d2c123a7209,white,I believe in treating people equally.  selecting some for advancement without them showing merit or competence is just asking for sloppy future performance from those selected  / 
R_1OB6sKYgyOxShK6,5f451d0cf9eb1f086713d9c1,white,CA Proposition 16 will enhance acceptance especially indiscriminate against Asian Americans in higher education.
R_3psw0ijBihtmgEC,5d37d2861566530016a061de,white,"I think its a great proposition,everyone is treated equal"
R_2Byxu9nIG79piSF,5ea20cbda2c08211ac2d18ca,white,I fear that it will have the opposite of its intended effect and race will be used to discriminate against candidates.
R_d1pA88rqbkZMEhz,5f32c18a2bf8100441b834e6,white,"Government should improve their facilities. And also remove all racial, sex, ethnicity problems."
R_pMCMo59bdl23Xyx,5f11707653ab05018a1227ff,white,Things like race/sex etc should not be assessed when making any decision.
R_1KiFLy617h1LEds,5ee1aff5d156f20008c98012,white,"I'm always one to want to give minorities and oppressed groups more opportunities, especially during such a tumultuous time of crisis like we're going through now. It seems like it would do much more good than bad"
R_1ACnUtxWSKlT0tj,5987e920eef500000111e1ac,white,"I have never supported affirmative action. I worked in the public sector for several years (not in California), and I found that I was interacting with more and more employees who were underqualified for their roles. This put an added burden on me, and on other employees I worked with. It seemed like people were being hired based on race and gender, and less so on qualifications. "
R_2VqdbNrUQRZ8oHG,5f7c9ec85ff3d80f8dcd33e3,white,it is good .i love it.
R_1ZeRQ93dl39W1X3,5ebc9477f7c7370d8cfdb4bf,white,Someone should not be judged on the basis of their skin color but by there skill and attributes. Racial and ethnic equity policies need to be fixed at the Tk-12 level.
R_1mm8cPwJXfrheiQ,5f593d0eef17811642c3bd4d,white,"Proponents of Proposition 16 assert that it will allow California’s policymakers to enact laws, programs, and guidelines to end and correct the effects of a specific form of discrimination"" through good-faith efforts."
R_yR52gvjrcT67QfT,5f3c6a6098f817addd5bcc39,white,It makes all US citizens of different diversity equal. I'm in support of this
R_3pbBNNhc43U2Qoj,5f59e340c81d360009985df6,white,"Diversity brings in new ideas and experiences, and people can learn from each other. Bringing in different ideas and perspectives leads to better problem-solving. Working in diverse teams opens dialogue and promotes creativity. / "
R_PIiFUHCXJCYCxyx,5c7e91c1973c990016ea72b0,white,"I read about this policy and it is essentially about reinstating affirmative action. Given the racial inequality in the U.S. (especially in regards to the status of African Americans) and the cost to society in every respect because of this inequality, I think we need to take stronger measures to promote equality and represenation in the workplace. In the most affluent parts of CA, and in the tech industry in particular, there is a dramatic lack of diversity and this needs to be addressed. The only way to get industries to do better is to force their hand."
R_SGEqgtfoQ1KlPPP,5f5c8b1847e6d8472000d6d5,white,"Consideration of sex, race, color, ethnicity e.t.c. is unfavorable as this will put the cause inequalities in the society."
R_sYeTEX2FIrGoLrH,5c003b5c2c8cc1000138e25f,white,i wholeheartedly support this prop because minorities continue to be underrepresented at all levels. allowing this to go through ensures they get more of an opportunity
R_2VaIQhoH8fxELdn,5f13d478a02cfb3f75a56bce,white,I support it because it would allow for a more fair education.
R_b1ScUxw3GPQbs1X,5e4c21f770e1ed0849f9a7d0,white,"In general terms, I absolutely believe that being aware of minority satistics is beneficial in hiring, awarding, and admissions since the intent is to grant inclusion to those groups who have historically been underrepresented. However, I would expect that this one factor would be part of a larger, fuller view of candidates. I would need to research further on how this Proposition would determine that a diversity factor is meant to be fairly applied."
R_2c1RRTxttLxP8RH,5e9de42d6af8f2148b67cbb6,white,"If we make it okay to make policies based on race, sex, and color then we will never start to forget about those things, and we will always be in this kind of war where people think they are being discriminated against when we try to help others. "
R_UQlgSxqsAEMhfA5,5f0b33e16edeb5429793f878,white,"Affirmative action provides at least a modest amount of balancing of the scales, following hundreds of years of policies in which racial minorities were (especially blacks) were systematically kept out of power and disenfranchised. The same principle applies to other marginalized groups, although sometimes not as vividly."
R_w74t3LCdKfObDRn,5f2e5aead23f191c01ed004c,white,"I think that affirmative action is good, and people from underprivileged and underrepresented groups should be allowed to be prioritized in education and employment decisions in order to try to work against the racism and discrimination that normally disadvantages these groups. In other words I think this policy would even the playing field. "
R_1Yq98bKYEMGxfDH,5f6553322cb2880be0850e57,white,"Current affirmative action programs are flawed. Prop 16 would hopefully increase diversity in public institutions which I believe is not only the ethical thing to do but will enrich our state with new ideas, talents and more."
R_3I0N3QjnHVPMGuN,5ea9fb6d7baf8116c836a9c9,white,"I worry that by forcing the applicant to disclose their race, sex, or ethnicity that it wouldn't benefit but instead hinder chances of getting hired. Also the job should be given to the best candidate, not the best woman, mexican or other."
R_1DHbnZbKXDLdELU,5e9bfb45027332115ce9a9d3,white,"It will restore critical equal opportunity policies in state hiring, contracting, and education."
R_2rCGigdGSrPNluh,5f7f393cfae0ea09299f67f5,white,it is very comfortable
R_2uHUotCWflrTFti,5b68d45687af3100015849a9,white,"I support this because affected groups that have been oppressed or discriminated against need to have extra consideration for jobs, etc."
R_1q8wrp1pOdGLb9b,5cfaf68a23688d0018f5f78a,white,"I support CA Proposition 16 because I believe that White male men have had much more opportunities for a long time, and it is necessary for the government to take extreme measures to balance out opportunities for minorities.  "
R_2wF7ld5gRAFfo1s,5f7d11e9a786d21e35389d47,white,I think it will change the society. 
R_Au3xDdtd0XncjoB,5f04d50380100c1525c622d1,white,I think this is creating an opposite race tension. People should be judged by their qualifications.
R_1CCJzecx6P5pLco,5ea98c8747b7860a96ff3c90,white,"I support it because it allows institutions to address the systemic racism, misogyny and other discrimination that exists in society."
R_1Faf8F5Wtofr2YK,5e16c978783225c8108ef055,white,Every person should be judged on their individual merit. There should never be carve outs for a group based on what has happened or not happened in the past. 
R_2ONC0aIntF4tWZC,5f58dcf91d8a3c08af00aa68,white,i support the proposition because it ensures inclusive participation
R_2xWDwAUZIN1mVHW,5f0824c20111ee2397be13ef,white,"To me, this proposition seems to suggest that it could improve the lives of POC, LGBTQ+ people, etc. by ensuring that such factors are taken into account with the goal of making the government, schools, etc. more diverse spaces."
R_1LRqSNGxjgY1Bph,5ec76194079cdc1b61767c3b,white,"This is just a reinstatement of affirmative action. This a racially biased law, and won't solve the problems minorities face. We need to provide minorities with opportunities in education as a focus."
